id,game_id,game_no,team,player_name,starter,minutes,minutes_float,points,rebounds,assists,steals,blocks,turnovers,fouls,fgm,fga,fg_pct,three_pm,three_pa,three_pct,ftm,fta,ft_pct,efficiency,source_url
671,125119-AUS-PHI,8,Philippines,Naomi Natalie Panganiban,True,20:25,20.42,8,3,2,0,0,2,2,4,10,40.0,0,3,0.0,0,0,0.0,5.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/125119-AUS-PHI
672,125119-AUS-PHI,8,Philippines,Cielo Pagdulagan,False,5:14,5.23,0,0,0,0,0,1,0,0,1,0.0,0,0,0.0,0,0,0.0,-2.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/125119-AUS-PHI
673,125120-PHI-JPN,9,Philippines,Cielo Pagdulagan,False,2:42,2.7,0,0,0,0,0,0,0,0,1,0.0,0,0,0.0,0,0,0.0,-1.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/125120-PHI-JPN
674,125120-PHI-JPN,9,Philippines,Naomi Natalie Panganiban,True,24:43,24.72,13,3,2,0,0,2,2,5,10,50.0,3,5,60.0,0,0,0.0,11.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/125120-PHI-JPN
675,125120-PHI-JPN,9,Philippines,Kent Jane Pastrana,False,13:0,13.0,0,0,3,0,0,3,3,0,7,0.0,0,3,0.0,0,0,0.0,-7.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/125120-PHI-JPN
676,125120-PHI-JPN,9,Philippines,Quinn Kacey Dela Rosa,False,21:8,21.13,4,7,1,2,2,1,2,2,4,50.0,0,2,0.0,0,0,0.0,13.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/125120-PHI-JPN
677,125120-PHI-JPN,9,Philippines,Jack Animam,True,29:48,29.8,24,14,3,1,2,1,3,10,18,55.6,0,1,0.0,4,8,50.0,31.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/125120-PHI-JPN
678,125120-PHI-JPN,9,Philippines,Louna Ozar,True,19:20,19.33,2,0,3,0,0,2,1,1,2,50.0,0,0,0.0,0,0,0.0,2.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/125120-PHI-JPN
679,125120-PHI-JPN,9,Philippines,Angelica Surada,True,18:4,18.07,6,3,0,3,1,0,0,3,4,75.0,0,0,0.0,0,0,0.0,12.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/125120-PHI-JPN
680,125120-PHI-JPN,9,Philippines,Ella Fajardo,False,6:16,6.27,3,0,0,1,0,0,1,1,2,50.0,1,2,50.0,0,0,0.0,3.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/125120-PHI-JPN
681,125120-PHI-JPN,9,Philippines,Yvette Marie Villanueva,False,6:12,6.2,0,0,1,1,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,2.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/125120-PHI-JPN
682,125120-PHI-JPN,9,Philippines,Vanessa De Jesus,True,31:2,31.03,13,1,6,0,0,2,3,5,9,55.6,1,3,33.3,2,2,100.0,14.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/125120-PHI-JPN
683,125120-PHI-JPN,9,Philippines,Sumayah Sugapong,False,18:16,18.27,12,2,2,4,0,1,2,5,9,55.6,2,4,50.0,0,2,0.0,13.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/125120-PHI-JPN
684,125120-PHI-JPN,9,Philippines,Khate Castillo,False,9:29,9.48,5,0,0,0,0,1,2,2,3,66.7,1,1,100.0,0,0,0.0,3.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/125120-PHI-JPN
685,125120-PHI-JPN,9,Japan,Monica Okoye,False,19:5,19.08,8,2,1,0,0,1,1,3,9,33.3,0,4,0.0,2,2,100.0,4.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/125120-PHI-JPN
686,125120-PHI-JPN,9,Japan,Miwa Kuribayashi,False,17:16,17.27,2,5,0,1,0,0,1,1,3,33.3,0,1,0.0,0,2,0.0,4.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/125120-PHI-JPN
687,125120-PHI-JPN,9,Japan,Nanako Todo,False,16:21,16.35,8,1,1,0,0,1,2,2,4,50.0,0,2,0.0,4,4,100.0,7.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/125120-PHI-JPN
688,125120-PHI-JPN,9,Japan,Anri Hoshi,False,14:39,14.65,4,2,3,2,0,1,2,0,5,0.0,0,4,0.0,4,4,100.0,5.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/125120-PHI-JPN
689,125120-PHI-JPN,9,Japan,Yuki Miyazawa,False,17:24,17.4,5,8,3,0,2,0,0,1,6,16.7,1,5,20.0,2,2,100.0,13.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/125120-PHI-JPN
690,125120-PHI-JPN,9,Japan,Minami Yabu,False,21:19,21.32,15,1,0,1,0,2,0,5,8,62.5,5,8,62.5,0,0,0.0,12.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/125120-PHI-JPN
691,125120-PHI-JPN,9,Japan,Kokoro Tanaka,True,21:19,21.32,3,1,7,1,0,7,3,1,2,50.0,1,1,100.0,0,0,0.0,4.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/125120-PHI-JPN
692,125120-PHI-JPN,9,Japan,Ramu Tokashiki,True,10:24,10.4,3,2,0,0,0,0,1,1,1,100.0,1,1,100.0,0,0,0.0,5.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/125120-PHI-JPN
693,125120-PHI-JPN,9,Japan,Maki Takada,True,15:51,15.85,20,3,1,0,0,0,0,7,10,70.0,5,6,83.3,1,1,100.0,21.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/125120-PHI-JPN
694,125120-PHI-JPN,9,Japan,Mai Kawai,False,12:39,12.65,2,1,5,2,0,1,2,1,2,50.0,0,1,0.0,0,0,0.0,8.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/125120-PHI-JPN
695,125120-PHI-JPN,9,Japan,Stephanie Mawuli,True,13:50,13.83,6,1,1,0,2,1,1,2,6,33.3,0,2,0.0,2,2,100.0,5.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/125120-PHI-JPN
696,125120-PHI-JPN,9,Japan,Norika Konno,True,19:53,19.88,9,4,0,0,0,2,2,4,7,57.1,1,4,25.0,0,0,0.0,8.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/125120-PHI-JPN
697,125121-JPN-LBN,10,Japan,Mai Kawai,False,6:34,6.57,2,0,1,0,0,0,2,1,3,33.3,0,2,0.0,0,0,0.0,1.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/125121-JPN-LBN
698,125121-JPN-LBN,10,Japan,Stephanie Mawuli,True,20:12,20.2,5,6,4,0,0,1,2,2,9,22.2,1,4,25.0,0,0,0.0,7.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/125121-JPN-LBN
699,125121-JPN-LBN,10,Japan,Norika Konno,True,20:23,20.38,4,1,3,1,1,3,1,2,5,40.0,0,3,0.0,0,2,0.0,2.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/125121-JPN-LBN
700,125121-JPN-LBN,10,Japan,Maki Takada,True,22:23,22.38,7,6,3,1,0,1,0,2,6,33.3,1,3,33.3,2,2,100.0,12.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/125121-JPN-LBN
701,125121-JPN-LBN,10,Japan,Ramu Tokashiki,True,23:19,23.32,4,4,2,0,0,2,0,2,3,66.7,0,0,0.0,0,0,0.0,7.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/125121-JPN-LBN
702,125121-JPN-LBN,10,Japan,Kokoro Tanaka,True,23:4,23.07,11,2,3,1,0,3,4,3,7,42.9,2,6,33.3,3,4,75.0,9.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/125121-JPN-LBN
703,125121-JPN-LBN,10,Japan,Minami Yabu,False,23:0,23.0,19,1,1,2,1,2,2,7,14,50.0,5,12,41.7,0,0,0.0,15.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/125121-JPN-LBN
704,125121-JPN-LBN,10,Japan,Yuki Miyazawa,False,21:58,21.97,9,5,3,0,1,0,2,3,6,50.0,3,5,60.0,0,0,0.0,15.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/125121-JPN-LBN
705,125121-JPN-LBN,10,Japan,Anri Hoshi,False,8:30,8.5,6,0,0,0,0,1,1,2,5,40.0,2,5,40.0,0,0,0.0,2.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/125121-JPN-LBN
706,125121-JPN-LBN,10,Japan,Nanako Todo,False,18:17,18.28,3,1,1,2,1,0,3,1,7,14.3,1,6,16.7,0,0,0.0,2.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/125121-JPN-LBN
707,125121-JPN-LBN,10,Japan,Miwa Kuribayashi,False,3:14,3.23,2,0,0,1,0,1,1,1,2,50.0,0,0,0.0,0,0,0.0,1.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/125121-JPN-LBN
708,125121-JPN-LBN,10,Japan,Monica Okoye,False,9:6,9.1,0,0,0,0,0,1,1,0,3,0.0,0,1,0.0,0,0,0.0,-4.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/125121-JPN-LBN
709,125121-JPN-LBN,10,Lebanon,Melody Saneh,False,0:0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/125121-JPN-LBN
710,125121-JPN-LBN,10,Lebanon,Zena Ramiz Elias,True,12:54,12.9,2,6,1,0,0,2,1,1,6,16.7,0,0,0.0,0,0,0.0,2.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/125121-JPN-LBN
711,125121-JPN-LBN,10,Lebanon,Maygen Naassan,False,12:37,12.62,0,2,0,0,0,0,0,0,2,0.0,0,0,0.0,0,0,0.0,0.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/125121-JPN-LBN
712,125121-JPN-LBN,10,Lebanon,Maria Ghaleb,False,27:37,27.62,4,6,0,2,0,2,1,1,6,16.7,0,2,0.0,2,2,100.0,5.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/125121-JPN-LBN
713,125121-JPN-LBN,10,Lebanon,Daniella Fayad,True,28:47,28.78,6,5,0,1,1,1,1,2,6,33.3,0,1,0.0,2,2,100.0,8.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/125121-JPN-LBN
714,125121-JPN-LBN,10,Lebanon,Nour Labban,False,0:0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/125121-JPN-LBN
715,125121-JPN-LBN,10,Lebanon,Tina Rita Raffoul,False,6:41,6.68,0,4,0,0,0,0,1,0,1,0.0,0,0,0.0,0,0,0.0,3.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/125121-JPN-LBN
716,125121-JPN-LBN,10,Lebanon,Rebecca Akl,True,33:33,33.55,27,5,0,0,0,8,2,8,16,50.0,2,6,33.3,9,14,64.3,11.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/125121-JPN-LBN
717,125121-JPN-LBN,10,Lebanon,Jillian Archer,True,37:22,37.37,10,12,1,2,1,2,2,4,10,40.0,0,0,0.0,2,2,100.0,18.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/125121-JPN-LBN
718,125121-JPN-LBN,10,Lebanon,PERLA BOU NASR,False,4:9,4.15,0,0,0,1,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,1.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/125121-JPN-LBN
719,125121-JPN-LBN,10,Lebanon,Mariam Jomaa,False,0:0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/125121-JPN-LBN
720,125121-JPN-LBN,10,Lebanon,Amar Mansour,True,36:20,36.33,19,7,5,2,0,3,4,7,15,46.7,0,4,0.0,5,6,83.3,21.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/125121-JPN-LBN
721,125122-LBN-AUS,11,Lebanon,Amar Mansour,True,6:35,6.58,0,1,0,0,0,1,0,0,2,0.0,0,0,0.0,0,0,0.0,-2.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/125122-LBN-AUS
722,125122-LBN-AUS,11,Lebanon,Mariam Jomaa,False,16:49,16.82,3,2,0,1,0,2,0,1,2,50.0,1,2,50.0,0,0,0.0,3.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/125122-LBN-AUS
723,125122-LBN-AUS,11,Lebanon,PERLA BOU NASR,False,17:26,17.43,0,0,0,0,0,1,0,0,5,0.0,0,3,0.0,0,0,0.0,-6.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/125122-LBN-AUS
724,125122-LBN-AUS,11,Lebanon,Jillian Archer,True,10:0,10.0,2,2,0,0,0,1,1,0,2,0.0,0,0,0.0,2,2,100.0,1.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/125122-LBN-AUS
725,125122-LBN-AUS,11,Lebanon,Rebecca Akl,True,7:5,7.08,0,0,1,0,0,2,1,0,1,0.0,0,1,0.0,0,0,0.0,-2.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/125122-LBN-AUS
726,125122-LBN-AUS,11,Lebanon,Tina Rita Raffoul,False,30:51,30.85,9,3,2,0,0,5,5,3,8,37.5,1,5,20.0,2,3,66.7,3.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/125122-LBN-AUS
727,125122-LBN-AUS,11,Lebanon,Nour Labban,False,27:29,27.48,11,0,1,2,0,6,1,4,13,30.8,2,6,33.3,1,2,50.0,-2.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/125122-LBN-AUS
728,125122-LBN-AUS,11,Lebanon,Daniella Fayad,True,5:54,5.9,0,0,0,0,0,0,0,0,1,0.0,0,1,0.0,0,0,0.0,-1.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/125122-LBN-AUS
729,125122-LBN-AUS,11,Lebanon,Maria Ghaleb,False,27:6,27.1,2,1,1,0,0,1,2,1,5,20.0,0,0,0.0,0,0,0.0,-1.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/125122-LBN-AUS
730,125122-LBN-AUS,11,Lebanon,Maygen Naassan,False,26:11,26.18,4,7,2,0,0,1,0,2,13,15.4,0,2,0.0,0,0,0.0,1.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/125122-LBN-AUS
731,125122-LBN-AUS,11,Lebanon,Zena Ramiz Elias,True,5:54,5.9,2,1,0,0,0,0,0,1,4,25.0,0,0,0.0,0,0,0.0,0.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/125122-LBN-AUS
732,125122-LBN-AUS,11,Lebanon,Melody Saneh,False,18:40,18.67,1,1,0,1,0,0,0,0,1,0.0,0,0,0.0,1,2,50.0,1.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/125122-LBN-AUS
733,125122-LBN-AUS,11,Australia,Chloe Bibby,False,19:25,19.42,12,12,4,0,0,3,1,5,7,71.4,1,3,33.3,1,1,100.0,23.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/125122-LBN-AUS
734,125122-LBN-AUS,11,Australia,Alex Brooke Wilson,False,0:0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/125122-LBN-AUS
735,125122-LBN-AUS,11,Australia,Isabelle Bourne,False,22:16,22.27,15,4,3,3,0,0,2,6,12,50.0,2,5,40.0,1,2,50.0,18.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/125122-LBN-AUS
736,125122-LBN-AUS,11,Australia,Alexandra Fowler,True,19:40,19.67,11,8,6,1,0,0,3,4,6,66.7,1,1,100.0,2,4,50.0,22.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/125122-LBN-AUS
737,125122-LBN-AUS,11,Australia,Zitina Lusia Aokuso,False,0:0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/125122-LBN-AUS
738,125122-LBN-AUS,11,Australia,Isobel Borlase,True,22:30,22.5,8,3,2,2,0,1,0,4,10,40.0,0,5,0.0,0,0,0.0,8.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/125122-LBN-AUS
739,125122-LBN-AUS,11,Australia,Sara Blicavs,True,17:38,17.63,11,7,3,2,0,0,1,4,7,57.1,3,4,75.0,0,0,0.0,20.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/125122-LBN-AUS
740,125122-LBN-AUS,11,Australia,Cayla George,True,17:3,17.05,7,10,2,0,0,2,2,2,8,25.0,1,4,25.0,2,2,100.0,11.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/125122-LBN-AUS
741,125122-LBN-AUS,11,Australia,Stephanie Reid,True,17:34,17.57,14,1,7,0,0,0,2,5,7,71.4,4,6,66.7,0,0,0.0,20.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/125122-LBN-AUS
742,125122-LBN-AUS,11,Australia,Abbey Ellis,False,22:23,22.38,14,4,4,3,0,1,1,6,7,85.7,2,3,66.7,0,0,0.0,23.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/125122-LBN-AUS
743,125122-LBN-AUS,11,Australia,Courtney Michelle Woods,False,22:16,22.27,11,6,7,2,0,0,0,5,8,62.5,1,2,50.0,0,0,0.0,23.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/125122-LBN-AUS
744,125122-LBN-AUS,11,Australia,Miela Goodchild,False,19:15,19.25,10,3,1,2,0,2,1,4,9,44.4,2,5,40.0,0,0,0.0,9.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/125122-LBN-AUS
745,125123-PHI-LBN,12,Philippines,Cielo Pagdulagan,False,2:2,2.03,0,2,0,0,0,0,0,0,1,0.0,0,0,0.0,0,0,0.0,1.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/125123-PHI-LBN
746,125123-PHI-LBN,12,Philippines,Naomi Natalie Panganiban,True,31:15,31.25,15,4,3,1,0,1,2,5,16,31.3,2,9,22.2,3,3,100.0,11.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/125123-PHI-LBN
747,125123-PHI-LBN,12,Philippines,Kent Jane Pastrana,False,14:43,14.72,7,1,0,0,0,2,1,3,6,50.0,1,3,33.3,0,0,0.0,3.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/125123-PHI-LBN
748,125123-PHI-LBN,12,Philippines,Quinn Kacey Dela Rosa,False,22:3,22.05,10,5,0,3,1,1,5,5,8,62.5,0,2,0.0,0,0,0.0,15.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/125123-PHI-LBN
749,125123-PHI-LBN,12,Philippines,Jack Animam,True,32:25,32.42,14,16,5,3,0,2,4,6,11,54.5,0,0,0.0,2,8,25.0,25.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/125123-PHI-LBN
750,125123-PHI-LBN,12,Philippines,Louna Ozar,True,16:8,16.13,0,1,3,1,0,0,3,0,4,0.0,0,3,0.0,0,0,0.0,1.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/125123-PHI-LBN
751,125123-PHI-LBN,12,Philippines,Angelica Surada,True,18:11,18.18,0,1,1,0,0,0,2,0,3,0.0,0,1,0.0,0,0,0.0,-1.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/125123-PHI-LBN
752,125123-PHI-LBN,12,Philippines,Ella Fajardo,False,1:58,1.97,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/125123-PHI-LBN
753,125123-PHI-LBN,12,Philippines,Yvette Marie Villanueva,False,0:0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/125123-PHI-LBN
754,125123-PHI-LBN,12,Philippines,Vanessa De Jesus,True,33:53,33.88,13,4,2,1,0,4,2,5,15,33.3,1,7,14.3,2,2,100.0,6.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/125123-PHI-LBN
755,125123-PHI-LBN,12,Philippines,Sumayah Sugapong,False,22:44,22.73,14,5,3,2,0,1,3,6,15,40.0,0,4,0.0,2,2,100.0,14.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/125123-PHI-LBN
756,125123-PHI-LBN,12,Philippines,Khate Castillo,False,4:38,4.63,0,0,1,0,0,0,0,0,1,0.0,0,1,0.0,0,0,0.0,0.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/125123-PHI-LBN
757,125123-PHI-LBN,12,Lebanon,Amar Mansour,True,30:46,30.77,7,9,1,0,0,7,1,2,7,28.6,1,3,33.3,2,2,100.0,5.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/125123-PHI-LBN
758,125123-PHI-LBN,12,Lebanon,Mariam Jomaa,False,0:0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/125123-PHI-LBN
759,125123-PHI-LBN,12,Lebanon,PERLA BOU NASR,False,0:0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/125123-PHI-LBN
760,125123-PHI-LBN,12,Lebanon,Jillian Archer,True,34:32,34.53,23,10,3,1,0,4,4,9,14,64.3,0,1,0.0,5,7,71.4,26.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/125123-PHI-LBN
761,125123-PHI-LBN,12,Lebanon,Rebecca Akl,True,34:34,34.57,13,7,4,1,0,4,3,2,9,22.2,1,4,25.0,8,11,72.7,11.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/125123-PHI-LBN
762,125123-PHI-LBN,12,Lebanon,Tina Rita Raffoul,False,9:51,9.85,0,0,0,1,0,1,3,0,1,0.0,0,1,0.0,0,0,0.0,-1.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/125123-PHI-LBN
763,125123-PHI-LBN,12,Lebanon,Nour Labban,False,4:23,4.38,2,0,1,0,0,2,0,1,1,100.0,0,0,0.0,0,0,0.0,1.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/125123-PHI-LBN
764,125123-PHI-LBN,12,Lebanon,Daniella Fayad,True,20:42,20.7,3,5,2,0,0,0,1,1,6,16.7,1,6,16.7,0,0,0.0,5.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/125123-PHI-LBN
765,125123-PHI-LBN,12,Lebanon,Maria Ghaleb,False,15:59,15.98,6,1,2,1,1,1,4,3,7,42.9,0,2,0.0,0,0,0.0,6.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/125123-PHI-LBN
766,125123-PHI-LBN,12,Lebanon,Maygen Naassan,False,24:18,24.3,6,2,2,2,0,1,1,0,1,0.0,0,0,0.0,6,8,75.0,8.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/125123-PHI-LBN
